index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
4934	main-news	headlines	2014	725	none	none	Swiss tourist gang-raped in India	Swiss tourist gang-raped in India	5.0
4396	main-news	headlines	2014	61	none	none	Hundreds of Bangladesh clothes factory workers ill	Hundreds fall sick in Bangladesh factory	4.4
7143	main-news	headlines	2014	607	none	none	US Military Aircraft Hit in S. Sudan, 4 Wounded	US military aircraft shot at during evacuation mission in South Sudan	3.2
5705	main-news	headlines	2016	1202	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Burundi police fire tear gas at protesters	Montenegrin police fire teargas to disperse opposition	1.0
7197	main-news	headlines	2015	936	none	none	DPRK leader calls for better ties with S.Korea	North Korea urges foreigners to leave South Korea	0.4
7235	main-news	headlines	2016	715	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Obama, Hollande Hail Transformed US-French Relationship	Hollande arrives for US state visit	1.0
7216	main-news	headlines	2015	1254	none	none	Iran backs proposal for meeting on Syria conflict	Iran says Israel lying about rockets	0.4
5047	main-news	headlines	2015	227	none	none	Seven Filipinos slain in Yemen attack	Syrian soldiers killed in bomb attack	0.8
4503	main-news	headlines	2014	192	none	none	Up to 21, mostly foreigners, killed in Kabul suicide attack	Briton among dead in Kabul suicide attack	2.8
4150	main-news	headlines	2013	498	none	none	Putin claims victory in Russia's presidential election	Putin claims victory in presidential vote	4.2
3755	main-news	headlines	2013	5	none	none	Israel ex-spy warns against 'messianic' Iran war	Israeli ex-spy boss: no trust in leadership over Iran – video	3.0
4429	main-news	headlines	2014	105	none	none	2 killed, 11 wounded in attacks in Iraq	15 killed, 90 wounded in fresh attacks in Iraq	2.2
7032	main-news	headlines	2013	294	none	none	Eurozone backs Greek bailout	Eurozone agrees Greece bail-out	4.8
5210	main-news	headlines	2015	646	none	none	Colourful support at World Cup in Brazil	Merkel to attend World Cup final	1.2
3827	main-news	headlines	2013	98	none	none	New Jersey School Bans Hugging	US school bans hugging	3.6
4025	main-news	headlines	2013	343	none	none	Chavez leaves again for Cuba for radiotherapy	Chavez set for more radiotherapy in Cuba	4.4
3948	main-news	headlines	2013	245	none	none	France's Strauss-Kahn charged with involvement in prostitution vice ring	Strauss-Kahn charged in prostitution vice ring	4.0
5544	main-news	headlines	2015	1484	none	none	Israel detains 37 Palestinians as arrest operation continues	Israel criticizes Palestinian stance on settlers	1.2
3856	main-news	headlines	2013	133	none	none	Explosion at Venezuela Refinery Kills at Least 39	Venezuela mourns oil refinery blast deaths	2.8
7134	main-news	headlines	2014	522	none	none	Fashion designer Lilly Pulitzer dies	Designer, Socialite Lilly Pulitzer Dies at 81	4.0
5134	main-news	headlines	2015	455	none	none	Extremists claim responsibility for Niger attacks	Greek militant group claims responsibility for Golden Dawn killings	1.4
3754	main-news	headlines	2013	4	none	none	Castro celebrates 86th birthday Monday	Fidel Castro celebrates 86th birthday	4.2
4561	main-news	headlines	2014	266	none	none	17 killed, 133 wounded in bomb attacks in northern Iraq	2 killed, 6 wounded in clashes in northern Lebanon	0.6
5444	main-news	headlines	2015	1225	none	none	FBI audio expert testifies in Zimmerman trial	Jury selection begins in Zimmerman's trial	1.4
7131	main-news	headlines	2014	486	none	none	Floods leave six dead in Philippines	Heavy rains leave 18 dead in Philippines	2.6
4615	main-news	headlines	2014	332	none	none	Obama signs up for Obamacare	Americans scramble to sign up for Obamacare by deadline	1.2
3798	main-news	headlines	2013	60	none	none	Audi to buy motorcycle maker Ducati	Probe into motor insurance market	0.6
4519	main-news	headlines	2014	209	none	none	North Korea conducts third nuclear test	North Korea Confirms Third Nuclear Test	4.6
4402	main-news	headlines	2014	68	none	none	Egypt's main opposition rejects president's call for dialogue	Egypt opposition mulls response to Morsi dialogue call	3.8
5514	main-news	headlines	2015	1408	none	none	Egyptian protesters issue Morsi resignation ultimatum	Ukraine protesters battle police in new clashes	0.4
4306	main-news	headlines	2013	697	none	none	Taiwan rattled by strong earthquake	China rocked by twin earthquakes	1.2
5551	main-news	headlines	2015	1499	none	none	Obama made last-minute decision on Syria approval	Obama mulls limited military action in Syria	2.0
5272	main-news	headlines	2015	788	none	none	At least two killed in southern Egypt clash	At least 18 killed in North Caucasus train station blast	0.4
4601	main-news	headlines	2014	314	none	none	Syria opposition threatens to quit talks	Syria opposition agrees to talks	2.0
4631	main-news	headlines	2014	350	none	none	Vinnie Jones reveals cancer battle new	Vinnie Jones reveals he has skin cancer	4.0
4161	main-news	headlines	2013	511	none	none	Avengers sets box office record	'Hunger Games' sets box office records	1.6
4262	main-news	headlines	2013	637	none	none	Syrian govt wont stop attacks	Syrian opposition reports 'massacre'	1.0
4185	main-news	headlines	2013	542	none	none	Ryanair in new bid for Aer Lingus	Ryanair chief hails report findings	1.2
5070	main-news	headlines	2015	288	none	none	Australia cuts rates to record low	Australia cuts interest rate to record low 2.75%	3.8
3983	main-news	headlines	2013	288	none	none	Government of Canada Supports Montréal Women Leading Change	Government of Canada Supports Women's Safety in Regina	1.6
5623	main-news	headlines	2016	601	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Mandela remembered by family, as stadium memorial service is planned	Mandela's family thanks nation and world for support	1.0
3994	main-news	headlines	2013	303	none	none	Chinese stocks close higher Thursday	Chinese stocks open mixed Wednesday	1.0
5684	main-news	headlines	2016	1062	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Russian warplanes strike inside Syria	Russian roulette in Syria	2.0
4038	main-news	headlines	2013	358	none	none	Scientists Resurrect Flowers from Prehistoric Seeds	Nintendo trims red ink, lowers forecast for year	0.0
3801	main-news	headlines	2013	64	none	none	South Korea Orders Immediate Shutdown of 2 Nuclear Reactors	South Korea to boost nuclear power?	1.2
5283	main-news	headlines	2015	816	none	none	China yuan weakens to 6.1535 against USD	China yuan strengthens to new high against USD	2.0
7165	main-news	headlines	2015	315	none	none	Egypt arrests Muslim Brotherhood leader Badie	Egypt braces for more violence as Muslim Brotherhood calls 'march of anger'	1.6
4605	main-news	headlines	2014	319	none	none	US drone strike kills three in northwest Pakistan	US drone strike kills seven in North Waziristan	2.4
5704	main-news	headlines	2016	1200	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Taiwan coast guard launches new ships as South China Sea tensions rise	Chinese military reaches out amid South China Sea tensions	2.0
5352	main-news	headlines	2015	985	none	none	Singapore stocks end up 0.37 pct	Singapore stocks close 0.41 pct higher	3.0
7245	main-news	headlines	2016	1434	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Pranab stresses need to strive for peace by nations	WTO: India regrets action of developed nations	0.0
7042	main-news	headlines	2013	389	none	none	Glorious triple-gold night for Britain	Britain savors golden night on track	3.2
4735	main-news	headlines	2014	481	none	none	US releases initial report on fracking impacts on water	Men in China detained after taking girls to hotel	0.0
4875	main-news	headlines	2014	652	none	none	Palestinian president assigns academic to form West Bank gov't	Palestinian president wants Israelis to talk peace	1.8
4010	main-news	headlines	2013	323	none	none	Qaida leader calls for kidnap of Westerners in Egypt	Al-Qaida Leader Urges Kidnapping of Westerners	3.6
4332	main-news	headlines	2013	731	none	none	New York Stock Exchange to reopen Wednesday	DealBook: Stock Exchanges Prepare to Open	3.0
3996	main-news	headlines	2013	306	none	none	U.S., EU Cautiously Welcome Iran's Proposal To Restart Nuclear Talks	U.S., EU welcome Iran's offer to restart nuclear talks	4.0
5585	main-news	headlines	2016	261	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Woman dies while riding roller coaster in Texas	Woman dies riding roller coaster at Texas amusement park	4.0
4646	main-news	headlines	2014	366	none	none	Italian Prime Minister Mario Monti Resigns	'Palestinian Prime Minister Fayyad resigns'	1.4
4526	main-news	headlines	2014	218	none	none	Tokyo to host 2020 Olympic Games	Tokyo wins race to host 2020 Olympics	4.2
5008	main-news	headlines	2015	130	none	none	EU extends sanctions against Russia	Nigeria drops arms trafficking charges against Russian sailors	0.4
5048	main-news	headlines	2015	229	none	none	Israel ends airstrike case; Palestinians critical	Israeli gunboats fire at Palestinian fishermen	1.4
3924	main-news	headlines	2013	214	none	none	Obama team raises debate stakes	Obama takes offensive against Romney in debate	2.8
4287	main-news	headlines	2013	667	none	none	20-member parliamentary, trade team leaves for India	Commerce secretary to take leave of absence	0.0
5377	main-news	headlines	2015	1050	none	none	China yuan strengthens to 6.1184 against USD Tuesday	China yuan weakens to 6.1510 against USD	1.8
4394	main-news	headlines	2014	59	none	none	Mandela hospitalized, responding to treatment	Mandela hospitalised after he stops talking	3.4
3834	main-news	headlines	2013	106	none	none	Shares Move Higher on Wall Street	Sandy strengthens as nears coast; Wall Street shut	0.4
5013	main-news	headlines	2015	143	none	none	Cameron 'has no concerns' over halal meat	Veterans health probe confirms cover-up of care delays	0.0
4042	main-news	headlines	2013	362	none	none	Repsol blasts Argentina over nationalization of YPF	Repsol blasts Argentina over oil nationalization	3.4
4339	main-news	headlines	2013	739	none	none	'Betrayed' disabled workers protest against Remploy closures	May Day marked by protests against austerity cuts	0.6
5196	main-news	headlines	2015	611	none	none	Suicide bomber kills 13 at restaurant in central Somalia	Suicide bomber kills at least 4 in Kabul	1.8
7160	main-news	headlines	2015	146	none	none	Michelle Obama To Star In Parks And Recreation	Michelle Obama to appear on 'Parks and Recreation'	4.6
4816	main-news	headlines	2014	581	none	none	Three freed in centre abuse probe	Three storey building collapses in Ebute Meta	0.0
4767	main-news	headlines	2014	524	none	none	Brazilian leader holds crisis talks on street protests	Brazil leader promises reform vote	1.6
4048	main-news	headlines	2013	369	none	none	Factory Fires Kill At Least 260 in Pakistan	At Least Six Dead in Pakistan Gunfight	0.8
4489	main-news	headlines	2014	176	none	none	Profiles of Kenya's presidential candidates	Italian journalist picked as presidential candidate	1.0
5074	main-news	headlines	2015	295	none	none	Palestinian diplomat dies in Prague blast	Palestinian diplomat killed in explosion in Prague	5.0
4028	main-news	headlines	2013	346	none	none	Clinton lands in India to breathe life into ties	Clinton Warns Against Undermining Grameen Bank	1.4
4711	main-news	headlines	2014	448	none	none	Topless Women Protest Against Berlusconi As He Votes In Election	Bulgaria President Backs Protesters, Opposes Snap Elections	0.6
4415	main-news	headlines	2014	88	none	none	Manning sentenced to 35 years in prison	Ariel Castro sentenced to 1,000 years in prison	0.4
5308	main-news	headlines	2015	884	none	none	Israeli doctors could be tried abroad for force-feeding Palestinian prisoners	Israel's West Bank control 'costing Palestinian economy billions'	0.2
3954	main-news	headlines	2013	252	none	none	EU heaps new sanctions on Syria	EU imposes new sanctions on Syrian regime	4.4
4590	main-news	headlines	2014	300	none	none	NATO protesters acquitted of terrorism charges	NATO protesters convicted on non-terrorism charges	1.6
4214	main-news	headlines	2013	581	none	none	Red Cross worker killed in Pakistan	British Red Cross doctor kidnapped in Pakistan found beheaded	3.6
4484	main-news	headlines	2014	169	none	none	Stocks to watch at close on Monday	Stocks to watch at close on Thursday	3.0
4343	main-news	headlines	2013	743	none	none	Unrest in tense Nigeria leaves at least 95 dead	Southwest China quakes kill at least 50	0.2
5007	main-news	headlines	2015	126	none	none	Israelis attack 2 Palestinians in Jerusalem area	Settlers Beat up Palestinian in Jerusalem	2.6
4068	main-news	headlines	2013	396	none	none	Iconic science fiction writer Ray Bradbury dies at 91	Science fiction legend Ray Bradbury dead at 91	4.8
4080	main-news	headlines	2013	409	none	none	Egyptians vote in landmark presidential election	Egyptians go to polls in historic election	4.0
3771	main-news	headlines	2013	24	none	none	Annan warns talks of Syria risks	Putin, Annan meet on Syria crisis	2.0
4657	main-news	headlines	2014	377	none	none	Egypt Army Launches New Air Raids on Sinai Militants	Egypt launches new assault against Sinai militants	3.4
7141	main-news	headlines	2014	588	none	none	Cannes thief 'steals $53m of jewels' in armed heist at hotel	Robber steals $53 million worth of jewels in Cannes, police say	3.8
4599	main-news	headlines	2014	311	none	none	Egypt army cracks down on Brotherhood	Egypt's military cracks down on Muslim Brotherhood	4.0
4014	main-news	headlines	2013	329	none	none	China trade returns to surplus in March	Tense calm returns to south Tel Aviv	0.0
4673	main-news	headlines	2014	398	none	none	Egypt's Brotherhood stands ground after killings	Egypt: Muslim Brotherhood Stands Behind Morsi	2.4
5618	main-news	headlines	2016	573	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Hagel, Dempsey face Congress over defense budget	"Hagel laments ""political"" changes to US defence budget"	4.0
4892	main-news	headlines	2014	675	none	none	Voting canceled in three provinces in tense Thai election	Cambodian opposition rejects Hun Sen election win	0.0
5030	main-news	headlines	2015	185	none	none	Coronation Street's Bill Roache Arrested	Coronation Street stars hail 'amazing' new set	1.2
5203	main-news	headlines	2015	632	none	none	Egyptian court considers Mubarak‚Äôs release	Egypt court orders Mubarak release	4.0
4462	main-news	headlines	2014	144	none	none	Gunmen kill nine people in northwest Pakistan	Militants kill 6 soldiers in northwest Pakistan	2.6
5555	main-news	headlines	2016	44	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	U.N. rights chief presses Egypt on Mursi detention	UN Rights Chief Presses Egypt on Morsi Detention	5.0
5189	main-news	headlines	2015	591	none	none	Gang violence kills 16 in Venezuelan prison	Sixteen killed in Venezuela prison	4.0
4810	main-news	headlines	2014	575	none	none	Blast kills 10 young girls in eastern Afghanistan	Blast kills nine in southern Afghanistan: officials	2.8
5566	main-news	headlines	2016	121	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Russia warns it will respond if interests attacked in Ukraine	Russia warns it will 'respond' if interests in Ukraine attacked	5.0
7204	main-news	headlines	2015	1041	none	none	U.S. fast-food workers plan nationwide strikes over minimum wage	Fast-food workers strike for higher pay	4.0
7029	main-news	headlines	2013	253	none	none	US drone strike kills 8 militants	US drone strike kills four in NWA: officials	2.2
5614	main-news	headlines	2016	532	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Thai protests escalate amid violence	Thai protesters call general strike	3.0
7224	main-news	headlines	2015	1447	none	none	Algeria president gets therapy after stroke: state media	Bulgarian president tries to break election stalemate	0.4
5457	main-news	headlines	2015	1266	none	none	Israel frees second group of Palestinian prisoners	Israel releases 26 Palestinian prisoners	3.8
5748	main-news	headlines	2016	1492	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Putin spokesman: Doping charges appear unfounded	The Latest on Severe Weather: 1 Dead in Texas After Tornado	0.0
7248	main-news	headlines	2016	1495	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	New video shows US police officers beating mentally-ill man	New York police officer critically wounded in hatchet attack	0.0
4200	main-news	headlines	2013	561	none	none	Spain asks for bank rescue	Spaniard on trial for Cuban dissident’s death	0.2
5140	main-news	headlines	2015	478	none	none	Prince George is christened at St James's Palace	Prince George christened in London	3.8
4630	main-news	headlines	2014	349	none	none	Pistorius officer dropped from case	Pistorius officer on attempted murder charges	2.2
5155	main-news	headlines	2015	506	none	none	'Western' forces attack Islamic militant base in Somalia	Western powers scramble to befriend Modi	1.0
4528	main-news	headlines	2014	222	none	none	South Korea Says North Fired Missiles	North Korea launches short-range missiles	2.2
4501	main-news	headlines	2014	190	none	none	EU receives Nobel Peace Prize	EU Receives 2012 Nobel Peace Prize	3.6
4211	main-news	headlines	2013	577	none	none	Three more US soldiers killed in Afghanistan	NATO Soldier Killed in Afghanistan	1.8
7050	main-news	headlines	2013	475	none	none	Egypt's Coptic Pope Shenuda III dies	Egypt prepares to bury Coptic Pope Shenuda III	3.6
4304	main-news	headlines	2013	693	none	none	Two die in Syria violence after UN monitors land	Two year doping ban for Contador	0.0
3823	main-news	headlines	2013	93	none	none	Rebel fighters 'capture' Syrian soldiers	Free Syrian Army captures Syrian officers	3.2
4755	main-news	headlines	2014	508	none	none	Israel's Peres urges return to peace talks	Israel's Peres calls for return to peace talks	5.0
7008	main-news	headlines	2013	85	none	none	1 person killed in sectarian clashes in Lebanon	Nine killed in Syrian-linked clashes in Lebanon	1.4
5361	main-news	headlines	2015	1010	none	none	Britain's Prince Philip set for 'exploratory' surgery	UK's Prince Philip hospitalized	3.0
7060	main-news	headlines	2013	580	none	none	Eurozone agrees to lend Spain up to $125 billion	Eurozone to lend Spain up to 100 bil. euros	3.4
4787	main-news	headlines	2014	546	none	none	Israeli forces detain 5 Palestinians in West Bank	Israeli Forces Arrest Five Palestinians across West Bank	4.8
4732	main-news	headlines	2014	478	none	none	Senior Pakistani Taliban commander captured in Afghanistan	Pakistan Shi'ites demand protection from militants	0.6
4928	main-news	headlines	2014	719	none	none	Spanish train crash driver to be questioned	Spanish train driver Garzon to be questioned by judge	3.8
5640	main-news	headlines	2016	754	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Tata Nano and other Indian small cars fail crash tests	How does world's cheapest car do in crash test?	1.0
4482	main-news	headlines	2014	167	none	none	7 killed, 3 injured in south China road accident	20 killed, 44 injured in Philippine road accident	0.6
3896	main-news	headlines	2013	182	none	none	S. Africa's former president Mandela discharged from hospital	Mandela Discharged From Hospital	4.2
5010	main-news	headlines	2015	132	none	none	‚ÄėGlee‚Äô star Cory Monteith found dead in hotel room	Cory Monteith found dead: Canadian ‚ÄėGlee‚Äô star was 31	3.4
4368	main-news	headlines	2014	24	none	none	8 arrested after deadly Bangladesh building collapse	Four arrested as Bangladesh building toll rises to 352	2.4
4865	main-news	headlines	2014	640	none	none	US Cannot 'Conclusively Determine' Chemical Weapons Use in Syria	U.S. Sees No Conclusive Evidence of Chemical Arms Use by Syria	4.8
4251	main-news	headlines	2013	623	none	none	British gold rush silences gripes over cost	2 British soldiers killed in Afghan insider attack	0.6
4846	main-news	headlines	2014	618	none	none	Egyptian army pushes to attack kidnappers	Egypt's Morsi rules out talks as hostage video appears	1.4
3810	main-news	headlines	2013	75	none	none	I'll Have Another retired to stud	I'll Have Another wins Preakness	1.0
4957	main-news	headlines	2015	3	none	none	Chicago Shooting Shows Gap in Stepped-up Policing	Chicago shooting shows gap in stepped-up policing	5.0
4585	main-news	headlines	2014	294	none	none	6.0-magnitude quake hits Greece -- USGS	5.0-magnitude quake jolts Japan	1.0
4261	main-news	headlines	2013	635	none	none	US drone strike kills 5 militants in Pakistan	U.S. drone strikes kill 16 suspected militants in Yemen	1.8
4132	main-news	headlines	2013	476	none	none	World stocks fall before Greek debt deal deadline	Asia stocks fall ahead of Greek debt deal deadline	2.4
5557	main-news	headlines	2016	57	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Syrian Rebel Groups Battle Each Other in North	Syrian rebel groups battle each other in north	5.0
7039	main-news	headlines	2013	354	none	none	Music Industry Pays Tribute to Whitney Houston	Music industry mourns Whitney Houston	3.4
4296	main-news	headlines	2013	680	none	none	Egypt's Mubarak critical	Egypt's Mubarak in critical condition	4.6
5113	main-news	headlines	2015	409	none	none	Volcano erupts in Indonesia -100,000 evacuated and airports closed	Volcanic eruption closes 3 airports	3.0
3777	main-news	headlines	2013	35	none	none	Freddie Starr Arrested In Savile Abuse Probe	Third man arrested in Savile sex abuse probe	3.2
5038	main-news	headlines	2015	214	none	none	EU, Myanmar work toward investment protection agreement	China no longer top investment destination: poll	1.4
5402	main-news	headlines	2015	1124	none	none	Yolanda death toll climbs to 3,621	Kenya Red Cross says death toll rises to 68	0.4
3887	main-news	headlines	2013	173	none	none	Boris Johnson re-elected London mayor	Johnson re-elected London mayor	3.8
3765	main-news	headlines	2013	17	none	none	Greece bond exchange the largest debt restructuring in history	Greece secures biggest debt deal in history	2.8
5665	main-news	headlines	2016	922	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Saudi-led airstrikes hit Yemeni capital	Saudi airstrikes in Yemen's capital kill 29	3.0
5685	main-news	headlines	2016	1086	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	CCTV of gunmen in Tunisia museum attack	19 killed in Tunis museum attack	1.0
5259	main-news	headlines	2015	762	none	none	India starts voting in world's largest election	India voters kick off world‚Äôs biggest election	5.0
7127	main-news	headlines	2014	451	none	none	Iran leader Rouhani says nuclear deal with U.S. possible within ¿three months¿	Iran President Hassan Rouhani wants nuclear deal in months	3.2
7014	main-news	headlines	2013	136	none	none	Colorado shooting suspect was in therapy	Lawyers: Colo. shooting suspect is mentally ill	4.2
4233	main-news	headlines	2013	604	none	none	Lakers Fire Coach Mike Brown After 1-4 Start	Lakers fire Mike Brown after 1-4 start	4.4
3888	main-news	headlines	2013	174	none	none	Breivik drops far-right salute in court	Breivik gets 21-year sentence	1.0
4685	main-news	headlines	2014	412	none	none	Suspected US drone kills 3 militants in Pakistan	U.S. drone kills 4 militants in Pakistan	3.4
4298	main-news	headlines	2013	685	none	none	Japan PM dissolves lower house for election	Iran and world powers set for nuclear talks	0.0
4985	main-news	headlines	2015	77	none	none	Gunmen Kill Eight In Second Kenya Attack	Gunmen 'Kill 15' In Second Kenya Attack	3.0
5371	main-news	headlines	2015	1033	none	none	Chinese shares close higher Tuesday	Chinese shares close lower on Wednesday	2.2
4135	main-news	headlines	2013	479	none	none	Britain reaches out to Syria opposition	Who cares about the Syrian people?	1.2
4272	main-news	headlines	2013	650	none	none	Arrested Russian killer denies ties to Pussy Riot	Dozens arrested in Russian TV tower protest	0.8
5590	main-news	headlines	2016	276	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Quake of 6.2 magnitude strikes off Indonesia's Sumatra - USGS	Earthquake of 6.9 magnitude strikes off Indonesia island	3.0
7159	main-news	headlines	2015	140	none	none	Scores Killed In Egyptian Protests	Turkey's PM Warns Against Protests	1.2
5257	main-news	headlines	2015	760	none	none	Fire destroys ancient Tibetan town in China	Fire destroys Tibetan town in China	4.4
4708	main-news	headlines	2014	445	none	none	Thirty-Seven Dead In Italy Tour Bus Plunge	Thirty Dead In Italian Bus Plunge	3.2
5645	main-news	headlines	2016	781	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	The covert war in Pakistan	New major earthquake rocks southwest Pakistan	0.0
7094	main-news	headlines	2014	113	none	none	Israelis, Palestinians convene over prisoner swap	Israeli lawmakers call for internal probe into case of Prisoner X	1.2
4727	main-news	headlines	2014	470	none	none	China launches first air-to-air missile from chopper	China court sentences Bo Xilai to life imprisonment for corruption	0.6
4486	main-news	headlines	2014	171	none	none	6.3-magnitude earthquake hits Taiwan	7.7-magnitude earthquake hits SW Pakistan	1.2
4914	main-news	headlines	2014	703	none	none	Iran earthquake death toll rises	Algeria hostage death toll rises	0.6
4108	main-news	headlines	2013	442	none	none	Russia jails Pussy Riot protest punks for two years	Russian court to rule in Pussy Riot trial	1.8
4458	main-news	headlines	2014	140	none	none	Obama lauds progress on gay rights in inaugural address	Thousands protest gay marriage in France	1.0
4971	main-news	headlines	2015	40	none	none	Egyptian police fire tear gas at protesters in Cairo	Police fire tear gas at protesters in Cairo	4.0
4906	main-news	headlines	2014	694	none	none	Typhoon survivors raid Philippine stores	Typhoon Bopha kills 15 in S. Philippines	1.2
5404	main-news	headlines	2015	1130	none	none	Iran says ready for fresh round of nuclear talks	Iran's Khamenei renews support for nuclear talks	3.6
5701	main-news	headlines	2016	1174	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Egypt: IPI Urges Release of Al Jazeera Journalist Arrested in Berlin	Egypt sentences Al Jazeera journalists to jail	1.0
7200	main-news	headlines	2015	963	none	none	Blast on Indian train kills one	State: No funds for yeshiva that incites violence	0.0
4155	main-news	headlines	2013	503	none	none	Ukrainian weightlifter gets four-year doping ban	Ukraine's Korobka gets four-year doping ban	4.2
5274	main-news	headlines	2015	795	none	none	Corpses Of 53 Men Found South Of Baghdad	Iraqi officials: 50 bodies found south of Baghdad	3.6
4032	main-news	headlines	2013	350	none	none	EU slaps sanctions on Assad family	EU sanctions Assad's wife; mortars hit Homs	3.4
4066	main-news	headlines	2013	394	none	none	Eurozone unemployment stays at record 11 percent	Eurozone unemployment hits record high	3.4
